að	að	cn
taka	taka	sng
hópinn	hópur	nkeog
.	.	pl

Leiðsögumenn	leiðsögumaður	nkfn
eru	vera	sfg3fn
hikandi	hikandi	lkfnof
að	að	cn
taka	taka	sng
að	að	af
sér	sig	fpkfþ
leiðsögn	leiðsögn	nveo
,	,	pk
þeim	hann	fpkfþ
vex	vaxa	sfg3en
í	í	af
augum	auga	nhfþ
að	að	cn
vera	vera	sng
með	með	af
svona	svona	aa
marga	margur	lkfosf
fatlaða	fatlaður	lkfosf
þar	þar	aa
sem	sem	c
aðgengismál	aðgengismál	nhfn
eru	vera	sfg3fn
ekki	ekki	aa
góð	góður	lhfnsf
.	.	pl

Síðan	síðan	aa
eru	vera	sfg3fn
veitingahús	veitingahús	nhfn
ekki	ekki	aa
vel	vel	aa
í	í	af
stakk	stakkur	nkeo
búin	búinn	lhfnsf
,	,	pk
það	það	fphen
er	vera	x
á	á	af
ansi	ansi	aa
mörgum	margur	lkfþsf
stöðum	staður	nkfþ
einhverjar	einhver	fovfn
tröppur	trappa	nvfn
.	.	pl

Og	og	c
að	að	af
lokum	lok	nhfþ
eru	vera	sfg3fn
það	það	fphen
náttúruperlurnar	náttúruperla	nvfng
sem	sem	ct
eru	vera	sfg3fn
að	að	af
öllu	allur	foheþ
jöfnu	jafn	lheþsf
með	með	af
mjög	mjög	aa
lélegt	lélegur	lheosf
aðgengi	aðgengi	nheo
.	.	pl

Þessi	þessi	faven
ferð	ferð	nven
var	vera	sfg3eþ
skipulögð	skipuleggja	sþgven
eins	eins	aa
og	og	c
hver	hver	foken
annar	annar	foken
hringur	hringur	nken
;	;	pk
en	en	c
við	ég	fp1fn
sjáum	sjá	sfg1fn
fyrir	fyrir	af
okkur	ég	fp1fþ
að	að	c
það	það	fphen
verður	verða	sfg3en
ekkert	enginn	fohen
stopp	stopp	nhen
við	við	af
Glaumbæ	Glaumbær	nkeo-s
og	og	c
bara	bara	aa
horft	horfa	sþghen
út	út	aa
um	um	af
gluggan	gluggi	x
við	við	af
jökulsárlón	jökulsárlón	nheo
.	.	pl

Þannig	þannig	aa
að	að	c
við	ég	fp1fn
skiljum	skilja	sfg1fn
áhyggjur	áhyggja	nvfo
leiðsögumannanna	leiðsögumaður	nkfeg
;	;	pk
það	það	fphen
verður	verða	sfg3en
lítið	lítið	aa
hægt	hægur	lhensf
að	að	cn
fara	fara	sng
út	út	aa
úr	úr	af
rútunni	rúta	nveþg
.	.	pl

Við	við	af
skipulagningu	skipulagning	nveo
þessa	þessi	fakee
hóps	hópur	nkee
þarf	þurfa	sfg3en
líka	líka	aa
að	að	cn
taka	taka	sng
tillit	tillit	nheo
til	til	af
þess	það	fphee
að	að	c
stopp	stopp	nhfn
taka	taka	sfg3fn
lengri	langur	lkeovm
tíma	tími	nkeo
en	en	c
við	ég	fp1fn
sem	sem	ct
ferðaskipuleggjandi	ferðaskipuleggjandi	nken
eigum	eiga	sfg1fn
að	að	cn
venjast	venja	snm
þar	þar	aa
sem	sem	c
farþegar	farþegi	nkfn
þurfa	þurfa	sfg3fn
lengri	langur	lkeovm
tíma	tími	nkeo
til	til	af
að	að	cn
fara	fara	sng
í	í	aa
og	og	c
úr	úr	af
rútu	rúta	nveþ
.	.	pl

Þetta	þessi	fahen
er	vera	sfg3en
atriði	atriði	nhen
sem	sem	ct
við	ég	fp1fn
eigum	eiga	sfg1fn
erfitt	erfiður	lheosf
með	með	af
að	að	cn
meta	meta	sng
vegna	vegna	af
kunnáttu-	kunnáttuleysi	kt
og	og	c
reynsluleysis	reynsluleysi	nhee
okkar	ég	fp1fe
í	í	af
að	að	cn
þjónusta	þjónusta	sng
þennan	þessi	fakeo
hóp	hópur	nkeo
ferðamanna	ferðamaður	nkfe
.	.	pl

Það	það	fphen
er	vera	sfg3en
þó	þó	aa
jákvætt	jákvæður	lhensf
að	að	cn
segja	segja	sng
frá	frá	af
því	það	fpheþ
að	að	c
ekki	ekki	aa
skapast	skapa	snm
neinn	neinn	foken
verulegur	verulegur	lkensf
auka	auka	lkenof
kostnaður	kostnaður	nken
þó	þó	aa
þarfirnar	þörf	nvfng
séu	vera	svg3fn
aðrar	annar	fovfn
.	.	pl

Sú	sá	faven
gisting	gisting	nven
sem	sem	ct
fáanlega	fáanlegur	x
er	vera	sfg3en
með	með	aa
og	og	c
er	vera	sfg3en
með	með	af
aðgengismál	aðgengismál	nhfo
í	í	af
lagi	lag	nheþ
kostar	kosta	sfg3en
sama	samur	fbheo
og	og	c
önnur	annar	foven
gisting	gisting	nven
og	og	c
rútan	rúta	nveng
kostar	kosta	sfg3en
það	sá	faheo
sama	samur	fbheo
,	,	pk
það	það	fphen
þarf	þurfa	sfg3en
að	að	af
vísu	vís	lheþsf
aðein	aðeins	x
stærri	stór	lkeovm
bíl	bíll	nkeo
en	en	c
ella	ella	aa
.	.	pl

Það	það	fphen
er	vera	sfg3en
ekki	ekki	aa
komin	koma	sþgven
niðurstaða	niðurstaða	nven
með	með	aa
hver	hver	fsken
verður	verða	sfg3en
leiðsögumaður	leiðsögumaður	nken
en	en	c
leiðsögumannalaun	leiðsögumannalaun	nhfn
eru	vera	sfg3fn
kjarasamningsbundi	kjarasamningsbundinn	x
og	og	c
þess	það	fphee
vegna	vegna	af
óháð	óháður	lhfnsf
farþegasamsetningu	farþegasamsetning	nveþ
.	.	pl

Svo	svo	aa
vonandi	vonandi	aa
mun	munu	sfg3en
þessi	þessi	faven
ferð	ferð	nven
kosta	kosta	sng
það	sá	faheo
sama	samur	fbheo
og	og	c
um	um	af
hefðbundnari	hefðbundinn	lkfovm
ferðamenn	ferðamaður	nkfo
væri	vera	svg3eþ
að	að	cn
ræða	ræða	sng
.	.	pl

Anað	annað	x
sem	sem	ct
kom	koma	sfg3eþ
okkur	ég	fp1fþ
á	á	af
óvart	óvar	lheosf
núna	núna	aa
nýlega	nýlega	aa
,	,	pk
tengdist	tengja	sfm3eþ
menningarhátíð	menningarhátíð	nveþ
heyrnalausra	heyrnarlaus	lkfesf
.	.	pl

Þar	þar	aa
sem	sem	ct
ekki	ekki	aa
eru	vera	sfg3fn
um	um	af
hreyfihamlaða	hreyfihamlaður	lkfosf
að	að	cn
ræða	ræða	sng
,	,	pk
gerðum	gera	sfg1fþ
við	ég	fp1fn
ekki	ekki	aa
ráð	ráð	nheo
fyrir	fyrir	af
að	að	c
gisting	gisting	nven
yrði	verða	svg3eþ
vandamál	vandamál	nhen
.	.	pl

En	en	c
í	í	af
ljós	ljós	nheo
kom	koma	sfg3eþ
að	að	c
brunakerfið	brunakerfi	nheng
reyndist	reyna	sfm3eþ
aðeins	aðeins	aa
vera	vera	sng
viðvörunarbjalla	viðvörunarbjalla	nven
sem	sem	ct
ekki	ekki	aa
gengur	ganga	sfg3en
fyrir	fyrir	af
hóp	hópur	nkeo
af	af	af
heyrnalausum	heyrnarlaus	lkfþsf
.	.	pl

Viðkomandi	viðkomandi	lkenof
gististaður	gististaður	nken
ætlaði	ætla	sfg3eþ
að	að	cn
reyna	reyna	sng
að	að	cn
ráða	ráða	sng
bót	bót	nveo
á	á	af
því	það	fpheþ
áður	áður	aa
en	en	c
hópurinn	hópur	nkeng
kemur	koma	sfg3en
.	.	pl

En	en	c
eitt	einn	foheo
skortir	skorta	sfg3en
þó	þó	aa
ekki	ekki	aa
í	í	af
íslenska	íslenskur	lveosf
ferðaþjónustu	ferðaþjónusta	nveo
og	og	c
það	það	fphen
er	vera	sfg3en
viljan	viljan	x
til	til	af
að	að	cn
leysa	leysa	sng
verkefni	verkefni	nhfo
.	.	pl

Það	það	fphen
hefur	hafa	sfg3en
ávalt	ávallt	aa
sýnt	sýna	sþghen
sig	sig	fpheo
að	að	c
þegar	þegar	c
ferðaþjónustuaðilar	ferðaþjónustuaðili	nkfn
standa	standa	sfg3fn
frammi	frammi	aa
fyrir	fyrir	af
nýju	nýr	lheþsf
eða	eða	c
óvenjulegu	óvenjulegur	lheþsf
verkefni	verkefni	nheþ
þá	þá	aa
leggjast	leggja	sfm3fn
allir	allur	fokfn
á	á	af
eitt	einn	tfheo
við	við	af
að	að	cn
leysa	leysa	sng
málin	mál	nhfog
eins	eins	aa
og	og	c
best	vel	aae
verður	verða	sfg3en
á	á	aa
kosið	kjósa	sþghen
.	.	pl

Mín	minn	feven
niðurstaða	niðurstaða	nven
eftir	eftir	af
innri	innri	lveovm
skoðun	skoðun	nveo
hjá	hjá	af
Íslandsferðum	Íslandsferð	nvfþ-s
er	vera	sfg3en
því	því	aa
sú	sá	faven
að	að	c
það	sá	fahen
sem	sem	ct
ferðaþjónustuna	ferðaþjónusta	nveog
kannski	kannski	aa
helst	heldur	aae
skorti	skorta	svg3en
sé	vera	svg3en
þekking	þekking	nven
og	og	c
skilningur	skilningur	nken
-	-	pa
en	en	c
það	það	fphen
eru	vera	sfg3fn
þættir	þáttur	nkfn
sem	sem	ct
sennilega	sennilega	aa
koma	koma	sfg3fn
bara	bara	aa
með	með	af
reynslunni	reynsla	nveþg
og	og	c
málþingum	málþing	nhfþ
sem	sem	ct
þessu	þessi	faheþ
.	.	pl

Takk	takk	au
fyrir	fyrir	aa
.	.	pl

Kæru	kær	lkfnvf
hlustendur	hlustandi	nkfn
.	.	pl

Í	í	af
dag	dagur	nkeo
flyt	flytja	sfg1en
ég	ég	fp1en
þriðja	þriðji	lkeovf
pistil	pistill	nkeo
pistlaraðarinnar	pistlaröð	nveeg
Þjóðir	Þjóð	nvfn-s
sem	sem	ct
ég	ég	fp1en
hef	hafa	sfg1en
kynnst	kynna	sþmhen
-	-	pa
dagbókarbrot	dagbókarbrot	nhen
frá	frá	af
Portúgal	Portúgal	nheþ-s
.	.	pl

Ég	ég	fp1en
dvaldi	dvelja	sfg1eþ
í	í	af
háskólaborginni	háskólaborg	nveþg
Coimbra	Coimbra	n----s
en	en	c
ferðaðist	ferðast	sfm1eþ
töluvert	töluvert	aa
í	í	af
nágrenni	nágrenni	nheþ
hennar	hún	fpvee
.	.	pl

Í	í	af
febrúar	febrúar	nkeþ
ákváðum	ákveða	sfg1fþ
ég	ég	fp1en
og	og	c
hin	hinn	gven
katalónska	katalónskur	lvenvf
sambýliskona	sambýliskona	nven
mín	minn	feven
að	að	cn
skella	skella	sng
okkur	ég	fp1fþ
til	til	af
Porto	Porto	n----s
en	en	c
það	það	fphen
er	vera	sfg3en
borgin	borg	nveng
sem	sem	ct
bæði	bæði	c
landið	land	nheng
og	og	c
vínið	vín	nheng
eru	vera	sfg3fn
nefnd	nefna	sþghfn
eftir	eftir	aa
.	.	pl

Porto	Porto	n----s
hefur	hafa	sfg3en
svipaðan	svipaður	lkeosf
íbúafjölda	íbúafjöldi	nkeo
og	og	c
Ísland	Ísland	nhen-s
og	og	c
stendur	standa	sfg3en
rétt	rétt	aa
ofan	ofan	aa
við	við	af
ósa	ós	nkfo
Río	Río	n----s
Douro	Douro	n----s
í	í	af
Norður-Portúgal	Norður-Portúgal	nheþ-s
.	.	pl

Þar	þar	aa
standa	standa	sfg3fn
litrík	litríkur	lhfnsf
hús	hús	nhfn
við	við	af
þröngar	þröngur	lvfosf
stigagötur	stigagata	nvfo
og	og	c
teknótónlist	teknótónlist	nven
blandast	blanda	sfm3en
hanagali	hanagal	nheþ
innan	innan	aa
úr	úr	af
húsunum	hús	nhfþg
.	.	pl

Eftir	eftir	af
að	að	cn
hafa	hafa	sng
borðað	borða	sþghen
mjög	mjög	aa
dæmigerðan	dæmigerður	lkeosf
portúgalskan	portúgalskur	lkeosf
fátækramat	fátækramatur	nkeo
,	,	pk
hrísgrjóna-	hrísgrjónaréttur	kt
og	og	c
nýrnabaunarétt	nýrnabaunaréttur	nkeo
með	með	af
fitulöðrandi	fitulöðrandi	lkfþof
kjötbitum	kjötbiti	nkfþ
,	,	pk
skelltum	skella	sfg1fþ
við	ég	fp1fn
okkur	ég	fp1fþ
í	í	af
kirkjuskoðun	kirkjuskoðun	nveo
.	.	pl

Ég	ég	fp1en
hafði	hafa	sfg1eþ
valið	velja	sþghen
kirkjuna	kirkja	nveog
Igreja	Igreja	n----s
São	São	n----s
Francisco	Francisco	n----s
upp	upp	aa
úr	úr	af
Lonely	Lonely	n----s
Planet	Planet	e
bókinni	bók	nveþg
minni	minn	feveþ
.	.	pl

Að	að	aa
utan	utan	aa
er	vera	sfg3en
hún	hún	fpven
ósköp	ósköp	nhfn
venjuleg	venjulegur	lvensf
kaþólsk	kaþólskur	lvensf
kirkja	kirkja	nven
en	en	c
þegar	þegar	c
inn	inn	aa
er	vera	sfg3en
komið	koma	sþghen
verður	verða	sfg3en
ekki	ekki	aa
fyrir	fyrir	af
manni	maður	nkeþ
neitt	neinn	fohen
sem	sem	ct
minnir	minna	sfg3en
á	á	af
guðdóminn	guðdómur	nkeog
heldur	heldur	c
fullkomlega	fullkomlega	aa
djöfullegt	djöfullegur	lhensf
barokkrókókóhelvíti	barokkrókókóhelvíti	nhen
.	.	pl

Varla	varla	aa
nokkur	nokkur	foken
blettur	blettur	nken
í	í	af
byggingunni	bygging	nveþg
sleppur	sleppa	sfg3en
undan	undan	af
fanatískri	fanatískur	lveþsf
skreytingaþörfinni	skreytingaþörf	nveþg
.	.	pl

Gull	gull	nhen
drýpur	drjúpa	sfg3en
af	af	af
hverju	hver	foheþ
strái	strá	nheþ
,	,	pk
hverri	hver	foveþ
súlu	súla	nveþ
og	og	c
hverjum	hver	fokeþ
dýrlingi	dýrlingur	nkeþ
.	.	pl

Loftið	loft	nheng
er	vera	sfg3en
málað	málaður	lhensf
með	með	af
gulli	gull	nheþ
.	.	pl

Altarið	altari	nheng
er	vera	sfg3en
gyllt	gylltur	lhensf
.	.	pl

Súlurnar	súla	nvfng
vinda	vinda	sfg3fn
upp	upp	aa
á	á	af
sig	sig	fpvfo
í	í	af
gullslegnum	gullsleginn	lhfþsf
lofgjörðarlaufblöðum	lofgjörðarlaufblað	nhfþ
sem	sem	ct
teygja	teygja	sfg3fn
sig	sig	fphfo
til	til	af
himins	himinn	nkee
.	.	pl

María	María	nven-s
mey	mey	nven
og	og	c
sonur	sonur	nken
hennar	hún	fpvee
líta	líta	sfg3fn
út	út	aa
eins	eins	aa
og	og	c
útigangsmenn	útigangsmaður	nkfn
innan	innan	aa
um	um	af
allt	allur	foheo
gullið	gull	nheog
.	.	pl

Í	í	af
takt	taktur	nkeo
við	við	af
það	það	fpheo
hversu	hversu	aa
kirkjan	kirkja	nveng
er	vera	sfg3en
gjörsneydd	gjörsneyddur	lvensf
óveraldlegri	óveraldlegur	lveþsf
stemmningu	stemmning	nveþ
þá	þá	aa
er	vera	sfg3en
ekki	ekki	aa
einu	einn	foheþ
sinni	sinn	nheþ
messað	messa	sþghen
þar	þar	aa
lengur	lengi	aam
,	,	pk
bara	bara	aa
selt	selja	sþghen
inn	inn	aa
fyrir	fyrir	af
túrista	túristi	nkfo
.	.	pl

Munkasöngurinn	munkasöngur	nkeng
fór	fara	sfg3eþ
fáránlega	fáránlega	aa
við	við	af
gullglýjuna	gullglýja	nveog
-	-	pa
meira	meira	aam
viðeigandi	viðeigandi	lhenof
hefði	hafa	svg3eþ
verið	vera	sþghen
Best	Best	n----s
of	of	e
Duran	Duran	n----s
Duran	Duran	n----s
.	.	pl

Skömmu	skammur	lheþsf
síðar	síðar	aam
,	,	pk
á	á	af
afmælisdegi	afmælisdagur	nkeþ
einni	einn	foveþ
af	af	af
hinum	hinn	gvfþ
fjölmörgu	fjölmargur	lvfþvf
útgáfum	útgáfa	nvfþ
hinnar	hinn	gvee
heilögu	heilagur	lveevf
guðsmóður	guðsmóðir	nvee
,	,	pk
var	vera	sfg3eþ
ferðinni	ferð	nveþg
heitið	heita	sþghen
til	til	af
Luso	Luso	n----s
,	,	pk
smábæjar	smábær	nkee
í	í	af
rúmlega	rúmlega	aa
tuttugu	tuttugu	tfkfe
kílómetra	kílómetri	nkfe
fjarlægð	fjarlægð	nveþ
frá	frá	af
Coimbra	Coimbra	n----s
.	.	pl

Á	á	af
hæðinni	hæð	nveþg
fyrir	fyrir	af
ofan	ofan	aa
bæinn	bær	nkeog
er	vera	sfg3en
þjóðgarðsskógurinn	þjóðgarðsskógur	nkeng
Buçaco	Buçaco	n----s
.	.	pl

Karmelítamunkar	Karmelítamunkur	nkfn-s
hófu	hefja	sfg3fþ
ræktun	ræktun	nveo
hans	hann	fpkee
á	á	af
17.	17.	ta
öld	öld	nveþ
og	og	c
skógurinn	skógur	nkeng
varð	verða	sfg3eþ
svo	svo	aa
vinsæll	vinsæll	lkensf
að	að	c
síðar	síðar	aam
á	á	af
öldinni	öld	nveþg
hótaði	hóta	sfg3eþ
Úrban	Úrban	nken-s
páfi	páfi	nken
áttundi	áttundi	lkenvf
að	að	cn
bannfæra	bannfæra	sng
hvern	hver	fokeo
þann	sá	fakeo
sem	sem	ct
ynni	vinna	svg3eþ
skemmdarverk	skemmdarverk	nhfo
á	á	af
trjánum	tré	nhfþg
.	.	pl

Í	í	af
skóginum	skógur	nkeþg
miðjum	miður	lkeþsf
,	,	pk
efst	ofar	aae
á	á	af
hæðinni	hæð	nveþg
(	(	pa
allt	allur	fohen
merkilega	merkilegur	lhenvf
dótið	dót	nheng
er	vera	sfg3en
haft	hafa	sþghen
efst	ofar	aae
á	á	af
hæðunum	hæð	nvfþg
)	)	pa
,	,	pk
stendur	standa	sfg3en
fokdýrt	fokdýr	lhensf
fimm	fimm	tfvfe
stjörnu	stjarna	nvee
lúxushótel	lúxushótel	nhen
í	í	af
fáránlegri	fáránlegur	lveþsf
rjómakökubyggingu	rjómakökubygging	nveþ
frá	frá	af
aldamótunum	aldamót	nhfþg
1900	1900	ta
sem	sem	ct
átti	eiga	sfg3eþ
upphaflega	upphaflega	aa
að	að	cn
vera	vera	sng
hús	hús	nhen
fyrir	fyrir	af
konungsfjölskylduna	konungsfjölskylda	nveog
.	.	pl

Á	á	af
malarstæðinu	malarstæði	nheþg
fyrir	fyrir	af
framan	framan	aa
hótelið	hótel	nheog
stóðu	standa	sfg3fþ
raðir	röð	nvfn
af	af	af
rúðuskyggðum	rúðuskyggður	lkfþsf
Porchum	Porch	nkfþ-s
og	og	c
rauðum	rauður	lkfþsf
sportbílum	sportbíll	nkfþ
sem	sem	ct
gáfu	gefa	sfg3fþ
til	til	af
kynna	kynni	nhfe
hvers	hver	fokee
konar	konar	nkee
fólk	fólk	nhen
hefði	hafa	svg3eþ
efni	efni	nhfo
á	á	af
að	að	cn
spreða	spreða	sng
í	í	af
hóteldvalir	hóteldvöl	nvfo
á	á	af
þessum	þessi	fakeþ
stað	staður	nkeþ
.	.	pl

Hinumegin	hinumegin	aa
í	í	af
hæðinni	hæð	nveþg
stendur	standa	sfg3en
minnismerki	minnismerki	nhen
til	til	af
minningar	minning	nvee
um	um	af
orrustuna	orrusta	nveog
við	við	af
Buçaco	Buçaco	n----s
árið	ár	nheog
1810	1810	ta
,	,	pk
þar	þar	aa
sem	sem	c
herir	her	nkfn
Englendinga	Englendingur	nkfe-s
og	og	c
Portúgala	Portúgali	nkfe-s
unnu	vinna	sfg3fþ
sigur	sigur	nkeo
á	á	af
herjum	her	nkfþ
Napóleons	Napóleon	nkee-s
.	.	pl

Minnismerkið	minnismerki	nheng
er	vera	sfg3en
risastór	risastór	lvensf
og	og	c
forljót	forljótur	lvensf
steypusúla	steypusúla	nven
og	og	c
við	við	af
rætur	rót	nvfo
þess	það	fphee
liggur	liggja	sfg3en
enn	enn	aa
ljótari	ljótur	lkenvm
járnkrans	járnkrans	nken
(	(	pa
praktískara	praktískur	lhenvm
að	að	cn
þurfa	þurfa	sng
ekki	ekki	aa
alltaf	alltaf	aa
að	að	cn
vera	vera	sng
að	að	cn
skipta	skipta	sng
um	um	af
krans	krans	nkeo
þegar	þegar	c
blómin	blóm	nhfng
eru	vera	sfg3fn
dauð	dauður	lhfnsf
)	)	pa
.	.	pl

Aftan	aftan	aa
á	á	af
súlunni	súla	nveþg
stendur	standa	sfg3en
að	að	c
minnismerkið	minnismerki	nheng
hefði	hafa	svg3eþ
verið	vera	sþghen
reist	reisa	sþghen
á	á	af
19.	19.	ta
öld	öld	nveþ
en	en	c
fallið	falla	sþghen
þegar	þegar	c
eldingu	elding	nveþ
sló	slá	sfg3eþ
niður	niður	aa
í	í	af
það	það	fpheo
og	og	c
reist	reisa	sþghen
aftur	aftur	aa
.	.	pl

Ætli	ætla	svg3fn
þeir	hann	fpkfn
hafi	hafa	svg3fn
verið	vera	sþghen
hissa	hissa	lkfnof
?	?	pl

«	«	pg
Við	ég	fp1fn
bara	bara	aa
settum	setja	sfg1fþ
þessa	þessi	faveo
risastóru	risastór	lveovf
súlu	súla	nveo
efst	ofar	aae
upp	upp	aa
á	á	af
háa	hár	lveosf
hæð	hæð	nveo
og	og	c
svo	svo	aa
bara	bara	aa
slær	slá	sfg3en
niður	niður	aa
í	í	af
hana	hún	fpveo
eldingu	elding	nveþ
!	!	pl
"	"	pg

Í	í	af
miðjum	miður	lkeþsf
skóginum	skógur	nkeþg
fundum	finna	sfg1fþ
við	ég	fp1fn
litla	lítill	lveosf
tjörn	tjörn	nveo
þar	þar	aa
sem	sem	c
tveir	tveir	tfkfn
eirðarlausir	eirðarlaus	lkfnsf
svanir	svanur	nkfn
potuðu	pota	sfg3fþ
í	í	af
hálsinn	háls	nkeog
hvor	hvor	foken
á	á	af
öðrum	annar	fokeþ
,	,	pk
annar	annar	foken
hvítur	hvítur	lkensf
en	en	c
hinn	hinn	faken
svartur	svartur	lkensf
,	,	pk
og	og	c
samkvæmt	samkvæmt	af
nærliggjandi	nærliggjandi	lheþof
skilti	skilti	nheþ
var	vera	sfg3eþ
bannað	banna	sþghen
að	að	cn
vaska	vaska	sng
upp	upp	aa
í	í	af
tjörninni	tjörn	nveþg
.	.	pl

Það	það	fphen
verður	verða	sfg3en
líklega	líklega	aa
að	að	cn
viðurkennast	viðurkenna	snm
að	að	c
fleiri	margur	lkfnvm
þekkja	þekkja	sfg3fn
menningu	menning	nveo
hinnar	hinn	gvee
fyrrum	fyrrum	aa
portúgölsku	portúgalskur	lveevf
nýlendu	nýlenda	nvee
Brasilíu	Brasilía	nvee-s
en	en	c
menningu	menning	nveo
Portúgala	Portúgali	nkfe-s
sjálfra	sjálfur	fbkfe
,	,	pk
og	og	c
brasilísk	brasilískur	lvensf
menning	menning	nven
hefur	hafa	sfg3en
haft	hafa	sþghen
sín	sinn	fehfo
áhrif	áhrif	nhfo
í	í	af
landi	land	nheþ
gömlu	gamall	lkfevf
nýlenduherranna	nýlenduherra	nkfeg
.	.	pl

Kjötkveðjuhátíðin	kjötkveðjuhátíð	nveng
er	vera	sfg3en
gott	góður	lhensf
dæmi	dæmi	nhen
um	um	af
það	það	fpheo
.	.	pl

Ég	ég	fp1en
kynnti	kynna	sfg1eþ
mér	ég	fp1eþ
karnivalið	karnival	nheog
í	í	af
bænum	bær	nkeþg
Mealhada	Mealhada	n----s
,	,	pk
í	í	af
fylgd	fylgd	nveþ
með	með	af
tíu	tíu	tfkfþ
ljósmyndaóðum	ljósmyndaóður	lkfþsf
Kínverjum	Kínverji	nkfþ-s
.	.	pl

Ég	ég	fp1en
vissi	vita	sfg1eþ
ekkert	enginn	foheo
við	við	af
hverju	hver	fsheþ
ég	ég	fp1en
átti	eiga	sfg1eþ
að	að	cn
búast	búa	snm
.	.	pl

Ég	ég	fp1en
vissi	vita	sfg1eþ
ekkert	enginn	foheo
um	um	af
karnival	karnival	nheo
en	en	c
hafði	hafa	sfg1eþ
séð	sjá	sþghen
myndir	mynd	nvfo
frá	frá	af
skrúðgöngum	skrúðganga	nvfþ
í	í	af
Rio	Rio	n----s
de	de	n----s
Janeiro	Janeiro	n----s
.	.	pl

Aðstandendur	aðstandandi	nkfn
hátíðarinnar	hátíð	nveeg
í	í	af
Mealhada	Mealhada	n----s
reyndust	reyna	sfm3fþ
líka	líka	aa
hafa	hafa	sng
séð	sjá	sþghen
myndir	mynd	nvfo
frá	frá	af
skrúðgöngum	skrúðganga	nvfþ
í	í	af
Rio	Rio	n----s
de	de	n----s
Janeiro	Janeiro	n----s
.	.	pl

Allavega	allavega	aa
hefði	hafa	svg3eþ
yfirskrift	yfirskrift	nven
dagsins	dagur	nkeeg
getað	geta	sþghen
verið	vera	sþghen
«	«	pg
veðrið	veður	nheng
er	vera	sfg3en
bara	bara	aa
blekking	blekking	nven
,	,	pk
við	ég	fp1fn
erum	vera	sfg1fn
í	í	af
alvörunni	alvara	nveþg
í	í	af
Brasilíu	Brasilía	nveþ-s
»	»	pg
.	.	pl

Tónlistin	tónlist	nveng
var	vera	sfg3eþ
brasilísk	brasilískur	lvensf
,	,	pk
portúgalskir	portúgalskur	lkfnsf
söngvararnir	söngvari	nkfng
báru	bera	sfg3fþ
textana	texti	nkfog
fram	fram	aa
með	með	af
brasilískum	brasilískur	lkeþsf
hreim	hreimur	nkeþ
,	,	pk
eftir	eftir	af
götunni	gata	nveþg
dönsuðu	dansa	sfg3fþ
glimmerbornar	glimmerborinn	lvfnsf
stúlkur	stúlka	nvfn
í	í	af
skröltandi	skröltandi	lhfþof
bikiníum	bikiní	nhfþ
á	á	af
fjallháum	fjallhár	lkfþsf
hælum	hæll	nkfþ
með	með	af
risavaxið	risavaxinn	lheosf
fjaðraskraut	fjaðraskraut	nheo
á	á	af
hausnum	haus	nkeþg
.	.	pl

Ein	einn	tfven
var	vera	sfg3eþ
meira	mikill	lheovm
að	að	cn
segja	segja	sng
ber	ber	lvensf
að	að	aa
ofan	ofan	aa
en	en	c
máluð	málaður	lvensf
í	í	af
tígrismunstri	tígrismunstur	nheþ
upp	upp	aa
að	að	af
hálsi	háls	nkeþ
.	.	pl

Þetta	þessi	fahen
var	vera	sfg3eþ
vægast	vægt	aae
sagt	segja	sþghen
skrautleg	skrautlegur	lvensf
skrúðganga	skrúðganga	nven
.	.	pl

Það	það	fphen
verður	verða	sfg3en
hins	hinn	fakee
vegar	vegur	nkee
varla	varla	aa
sagt	segja	sþghen
að	að	c
hún	hún	fpven
hafi	hafa	svg3en
verið	vera	sþghen
sannfærandi	sannfærandi	lvenof
.	.	pl

Það	það	fphen
getur	geta	sfg3en
verið	vera	sþghen
að	að	c
það	það	fphen
sé	vera	svg3en
30	30	ta
stiga	stig	nhfe
hiti	hiti	nken
í	í	af
Rio	Rio	n----s
de	de	n----s
Janeiro	Janeiro	n----s
í	í	af
febrúar	febrúar	nkeþ
en	en	c
í	í	af
Portúgal	Portúgal	nheþ-s
var	vera	sfg3eþ
10	10	ta
stiga	stig	nhfe
hiti	hiti	nken
og	og	c
svalur	svalur	lkensf
blær	blær	nken
.	.	pl

Fremst	framar	aae
í	í	af
hverjum	hver	fokeþ
danshópi	danshópur	nkeþ
fór	fara	sfg3eþ
sú	sá	faven
stúlka	stúlka	nven
sem	sem	ct
hafði	hafa	sfg3eþ
verið	vera	sþghen
til	til	aa
í	í	af
að	að	cn
vera	vera	sng
á	á	af
hæstu	hár	lkfþve
hælunum	hæll	nkfþg
og	og	c
efnisminnsta	efnislítill	lheþve
bikiníinu	bikiní	nheþg
.	.	pl

Hún	hún	fpven
var	vera	sfg3eþ
venjulega	venjulega	aa
eldhress	eldhress	lvensf
og	og	c
hristi	hrista	sfg3eþ
sínar	sinn	fevfo
pallíettur	pallíetta	nvfo
af	af	af
ástríðu	ástríða	nveþ
.	.	pl

Á	á	af
hæla	hæll	nkfo
hennar	hún	fpvee
kom	koma	sfg3eþ
fáklætt	fáklæddur	lhensf
,	,	pk
þreytulegt	þreytulegur	lhensf
,	,	pk
kuldalegt	kuldalegur	lhensf
og	og	c
fýlulegt	fýlulegur	lhensf
